gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,3,1,1,72.78919839247166,207.8105545174294,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,66,1,1,106.04918099513493,6981.300040703231,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False
1,0,0,0,19,1,1,71.22358917678028,1472.9335619917445,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,11,1,0,74.95,821.6047579782149,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,20,1,0,60.31045774810958,1180.6877502922366,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
1,0,0,0,31,1,1,78.58284855282719,2585.3535902017675,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True
0,0,0,0,47,1,0,83.9650430750929,4036.8052991238833,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0,0,0,0,32,1,0,83.53685009277922,2764.2562888952875,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,6,1,1,78.44552215889196,500.5651134290481,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,11,1,1,96.26119099249973,1103.5667588374997,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,44,1,1,105.33038532754247,4666.559156650421,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,1,0,1,35.514862464654385,35.514862464654385,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,51,1,0,87.50055803499272,4530.62320457604,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,9,1,1,85.05156888406287,746.5426213503747,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,9,1,0,86.30891606579912,865.6097523099929,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,3,1,1,91.06213919874104,243.07535531003785,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
0,0,0,0,8,1,0,20.224573378273124,172.8425766657699,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,3,1,1,81.61096073339625,261.13285264419,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True
0,0,0,0,10,1,1,100.17662859020892,1064.381670272764,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,5,1,0,80.24572145983073,385.47906358541667,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,1,15,1,1,84.48182171400055,1308.5047124778305,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,21,1,0,61.59809647830116,1251.528684527919,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,10,0,0,37.71619953129394,334.5425571434709,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
0,0,0,0,2,1,1,94.11520086206936,171.3372294907786,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,39,1,1,94.60828403172677,3640.504984935591,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,0,0,1,1,0,70.25267618779726,70.25267618779726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,31,1,0,87.09589876847043,2757.9845831892862,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
0,1,0,0,19,1,1,92.46021853539615,1780.5656681921382,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,38,1,0,82.27039417972176,3183.371075612279,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False
0,0,0,0,4,1,1,97.61009555857719,364.89591231594125,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,16,1,0,62.92915095056859,1035.7348251704411,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,0,0,1,1,0,19.993689079575688,19.993689079575688,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,10,1,1,101.51318469203825,1069.7636151388538,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,15,0,0,20.28475724692621,327.51372161936473,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,1,1,1,20.23097946687299,20.23097946687299,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,8,1,0,100.42340838747037,819.8877183599193,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,19,1,0,84.869632024675,1595.4061696305353,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1,1,1,75.28955608411496,75.28955608411496,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,0,0,25.005870793431935,25.005870793431935,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,1,1,1,69.72214593348292,69.72214593348292,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,0,64.51795387125392,118.81862798743742,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,47,1,0,85.42541836634459,4043.405753785935,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True
0,0,0,0,11,1,0,89.72899918937141,1050.4259238009122,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,35,1,1,100.94675068147048,3621.495588173575,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,50,1,1,95.06737291030464,4799.899307761673,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,42,1,1,109.2946542669756,4534.296512333403,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0,10,1,0,80.24117885649628,860.1926715806562,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,1,1,0,84.74274394982442,84.74274394982442,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,3,1,0,55.03017927987178,195.92065238789104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,1,0,1,35.41500988203602,35.41500988203602,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,39,1,1,98.32072642154546,3720.5523801257923,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,2,1,1,86.38108695596569,178.74238205352387,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
0,0,1,0,7,1,1,81.06194189599141,577.048146318859,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0,0,0,0,22,0,0,29.52960795735367,684.6631974090127,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,False
1,0,0,0,26,1,1,81.19908482438773,2084.885124983429,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,2,1,1,80.23538404673705,144.98847859788864,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,9,0,0,39.39225903980082,329.12967728002843,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True
0,1,0,0,5,1,1,72.2291968685894,333.29991973631934,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,0,0,0,9,1,0,98.94377115235119,921.2048158916175,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,62,1,1,100.13525474732937,6279.009131472847,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False
0,0,0,0,3,1,0,73.59262659427297,240.6708193478823,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,12,1,1,81.80907992972197,913.5797518487699,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,0,45.09556997851602,45.09556997851602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,10,1,1,91.58856620627384,900.7546702845523,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,10,1,1,79.76920138232869,861.7400541770797,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,13,1,1,96.27921195928351,1363.9781355837597,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,43,1,0,110.68670968634997,4687.84373276293,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,1,1,1,41,1,1,111.19752497761503,4535.321386012535,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,18,1,1,96.861867461836,1749.118625915538,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,28,1,1,102.66701401628268,2989.883764513699,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,21,1,1,98.586996959992,2110.5863454353516,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,2,1,0,70.63569548542408,142.67178577694267,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,29,0,0,36.98570495837339,1074.7901012278544,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
